Zone,District,Fiscal Month Number,Fiscal Year,Month Name,Diversion Rate-Total (Total Recycling / Total Waste),Capture Rate-Paper (Total Paper / Max Paper),Capture Rate-MGP (Total MGP / Max MGP),Capture Rate-Total ((Total Recycling - Leaves (Recycling)) / (Max Paper + Max MGP))x100
Queens West,QW09,12,2017,June,18.8311658129808,42.8414644446728,76.8306468494927,55.7516916562065
Staten Island,SI01,12,2017,June,20.1444428199046,46.5288416801078,87.1567825417479,60.9747352056515
Staten Island,SI02,12,2017,June,19.5288678133120,52.2747587104818,88.0736117209468,65.0035952687245
Staten Island,SI03,12,2017,June,19.7771388421362,53.6264216940562,90.0920278339226,66.5923326525979
Brooklyn North,BKN01,9,2017,March,13.9811135124582,42.8182826297388,45.0670429765920,43.7395612154265
Brooklyn North,BKN02,9,2017,March,18.3016334338658,31.8871189141827,55.7660037144152,38.6690272503714
Brooklyn North,BKN03,9,2017,March,11.3009577021019,31.9981357573067,41.1700314697464,35.7557042869437
Brooklyn North,BKN04,9,2017,March,14.2684588475082,32.2406236069486,63.7384412080977,45.1447398203286
Brooklyn North,BKN05,9,2017,March,9.9358178743127,23.8523430756286,42.3645214855936,31.4364653976875
Brooklyn North,BKN08,9,2017,March,16.7099342858318,44.9614855137969,60.6767338762649,51.3997535157051
Brooklyn North,BKN09,9,2017,March,12.8221270927731,29.0463450027411,41.6233975485339,33.6247562386168
Brooklyn North,BKN16,9,2017,March,8.1066496536439,21.2418187773993,31.9995141709898,25.6490622666108
Brooklyn North,BKN17,9,2017,March,13.6631081723668,26.6449671842290,58.5133582847710,38.2459841437081
Brooklyn South,BKS06,9,2017,March,30.4091790998682,46.4532903087791,85.5391929132599,57.5541859711346
Brooklyn South,BKS07,9,2017,March,21.0077866749314,45.4876702515990,70.1916694785879,54.4806411579458
Brooklyn South,BKS10,9,2017,March,24.5458387051744,53.4480738392677,77.3669776436265,62.1552472830439
Brooklyn South,BKS11,9,2017,March,19.1031917029131,42.4461670158182,62.2763603247735,49.6649314699492
Brooklyn South,BKS12,9,2017,March,14.5045140920260,48.5119389727278,42.1159396385026,45.8916076293101
Brooklyn South,BKS13,9,2017,March,14.4922334403209,42.2946460833428,51.9669430041915,46.6475353439302
Brooklyn South,BKS14,9,2017,March,14.9290556998971,32.1387151892830,53.3935980994458,38.7865271131063
Brooklyn South,BKS15,9,2017,March,18.2553826054064,46.0396632096420,59.9426417862222,51.1007499066557
Brooklyn South,BKS18,9,2017,March,15.9082229825657,31.6194169799160,61.5089698886687,41.1716050135277
Bronx,BX01,9,2017,March,6.9316651006678,19.8774722317809,25.2862302633409,22.3116122236938
Bronx,BX02,9,2017,March,12.4975265034087,31.9742706852244,50.3121300886063,40.2269816919642
Bronx,BX03,9,2017,March,8.6858097077259,24.3726456372380,32.3391042542088,27.9578449381382
Bronx,BX04,9,2017,March,11.0412154888888,28.1894693841771,44.5213460411627,35.5394143959141
Bronx,BX05,9,2017,March,11.5038893746452,27.8704908004108,48.2203306849895,37.0286670033477
Bronx,BX06,9,2017,March,14.2166303725283,34.5213021333733,42.4033056241047,38.0684935220871
Bronx,BX07,9,2017,March,14.0741681614316,33.2780158623010,59.9955057850908,45.3018687181912
Bronx,BX08,9,2017,March,20.0563994344714,39.4400930398667,76.2902817579631,50.9655916742615
Bronx,BX09,9,2017,March,9.4873416384713,21.9576924501744,41.6309950450171,30.0175074570268
Bronx,BX10,9,2017,March,18.2562243298391,40.2670379260153,64.0308682698919,48.9177601407557
Bronx,BX11,9,2017,March,14.1358304014282,31.5597917316379,53.5620083015304,39.5692355334341
Bronx,BX12,9,2017,March,17.0075799075554,32.8321540321101,73.4215830134003,47.6078812566800
Manhattan,MN01,9,2017,March,27.0961040763881,45.5688012850380,66.1451027374792,50.8637819070077
Manhattan,MN02,9,2017,March,26.3216463235124,39.0716296585149,78.6724123618805,49.2622549034749
Manhattan,MN03,9,2017,March,13.9558207453716,41.1804903019789,41.1355458329752,41.1602636383384
Manhattan,MN04,9,2017,March,22.4662386785326,32.0709950782900,74.2129932959928,42.9155613114186
Manhattan,MN05,9,2017,March,19.5429407156553,30.4467672183604,57.2004811116430,37.3314056922902
Manhattan,MN06,9,2017,March,22.1969332958418,32.9079919709220,68.0324003177975,41.9466941878742
Manhattan,MN07,9,2017,March,27.2334622814636,41.5486926641665,77.0930138594868,50.6954527067960
Manhattan,MN08,9,2017,March,25.9791781952523,40.9596157135445,73.9459103550525,49.4481087170647
Manhattan,MN09,9,2017,March,18.4015929900275,55.4557300632585,47.1453255958969,51.7157424829411
Manhattan,MN10,9,2017,March,14.3172212328501,38.9078149576937,53.1283955196076,45.3075990951974
Manhattan,MN11,9,2017,March,11.6520156816085,41.0904721507193,29.4876272877465,35.8687653307570
Manhattan,MN12,9,2017,March,15.9093217170227,44.1030911311387,56.1705397801012,49.5338867380782
Queens East,QE07,9,2017,March,18.9013585009709,47.0545596067789,63.1368410665398,52.9089756447014
Queens East,QE08,9,2017,March,16.1317299645069,28.2810484723529,52.9100384405208,35.2759962588341
Queens East,QE10,9,2017,March,20.6768954951267,34.2497891314634,79.7698321925572,48.7972135089735
Queens East,QE11,9,2017,March,27.5879804229633,50.2874993765059,80.3394743227883,59.8915947052191
Queens East,QE12,9,2017,March,14.2878944806674,32.1138085462234,65.6410588732789,46.1501411303707
Queens East,QE13,9,2017,March,18.2786778412548,31.6020059880375,80.7426418144954,47.3065096632365
Queens East,QE14,9,2017,March,11.3892963758742,28.6415631608413,37.5406679178266,31.8810949239685
Queens West,QW01,9,2017,March,20.0909818100866,46.3036936751644,73.5962866550399,56.2389876480788
Queens West,QW02,9,2017,March,19.8411258382238,46.6655211348307,71.0428839730000,55.5395869394318
Queens West,QW03,9,2017,March,14.9356309211462,30.4387571740823,61.6705928851852,41.8080495433480
Queens West,QW04,9,2017,March,14.5535145016623,31.4375392233326,56.9873865897665,40.7384233399788
Queens West,QW05,9,2017,March,25.9708828426695,44.3926416575814,87.6947440704885,60.1558605439183
Queens West,QW06,9,2017,March,20.8025745650524,29.7222294530841,68.6419303294185,39.7375892313886
Queens West,QW09,9,2017,March,19.4424875815943,38.7470139519189,76.0192118078594,52.3151730120878
Staten Island,SI01,9,2017,March,19.0363108485968,35.3664320815111,72.8265044886600,47.3380281933088
Staten Island,SI02,9,2017,March,20.5280856630103,40.0734192622341,74.4388834175582,51.0560316979615
Staten Island,SI03,9,2017,March,21.4705193974620,43.2723342639331,78.1839704917894,54.4294939185989
Brooklyn North,BKN01,11,2017,May,15.0480233038567,44.1443846561275,46.3470854751955,45.0399800324520
Brooklyn North,BKN02,11,2017,May,17.8896100845621,34.0757112527981,55.6483174708244,40.4510203418780
Brooklyn North,BKN03,11,2017,May,11.4274077735544,31.3523521943089,42.4017538027048,35.8449246335469
Brooklyn North,BKN04,11,2017,May,14.0235060671217,31.2787764325435,62.5374667890936,43.9882367055599
Brooklyn North,BKN05,11,2017,May,9.4348278123374,21.6430476563443,41.1999916657146,29.5946988648094
Brooklyn North,BKN08,11,2017,May,15.5321060452364,41.9063332139549,55.0301357299843,47.2423356121948
Brooklyn North,BKN09,11,2017,May,12.8889972047394,32.7273759012362,44.0634087809180,37.0331799776931
Brooklyn North,BKN16,11,2017,May,9.4382736005603,21.1360820844101,36.8385554408669,27.5205453819956
Brooklyn North,BKN17,11,2017,May,12.8537659670599,27.5567499592875,58.1993151402900,39.1958201234135
Brooklyn South,BKS06,11,2017,May,29.4240279974755,47.7321824757491,82.3479677007836,57.9621161212441
Brooklyn South,BKS07,11,2017,May,19.7265228531385,45.2466499949988,69.7081304435133,54.5379376393885
Brooklyn South,BKS10,11,2017,May,23.4636436749174,54.2608568387899,74.1034993328704,61.7977554915650
Brooklyn South,BKS11,11,2017,May,18.2303388183352,45.0488384419551,62.5842996771519,51.7093925591183
Brooklyn South,BKS12,11,2017,May,14.3348252271988,46.5097240619636,42.7099302047298,44.9647671708300
Brooklyn South,BKS13,11,2017,May,13.3566154131341,43.0832313857015,47.1519159692931,44.8601227205556
Brooklyn South,BKS14,11,2017,May,13.7374600687930,36.6296583470923,50.3390680593279,41.3296565150297
Brooklyn South,BKS15,11,2017,May,17.3278817624506,48.2235157747445,60.3749350926468,52.8390308662312
Brooklyn South,BKS18,11,2017,May,14.6309717544600,38.8355016096859,70.1182352316286,49.9585619840602
Bronx,BX01,11,2017,May,6.5743127515382,19.1115503851005,25.9104218660694,22.0807792779080
Bronx,BX02,11,2017,May,12.4861750708541,31.0541967176289,55.9725242699474,41.9366230638084
Bronx,BX03,11,2017,May,8.4605726410948,23.6372898300001,34.5795970305521,28.4160556567699
Bronx,BX04,11,2017,May,10.8715898795799,28.6646022781577,46.6375256415439,36.5138054125543
Bronx,BX05,11,2017,May,11.2371830131299,27.3031884707863,51.2050565209216,37.7417027749895
Bronx,BX06,11,2017,May,14.0709874820692,34.3888268194203,43.7856847324228,38.4926581824625
Bronx,BX07,11,2017,May,13.2585250431291,32.3292174537161,60.2678252905218,44.5306720401233
Bronx,BX08,11,2017,May,19.1969725684655,44.7293709941194,76.2365263927352,55.5309719206895
Bronx,BX09,11,2017,May,9.2856567664462,21.3061114500979,40.5409220457884,29.1267865435347
Bronx,BX10,11,2017,May,17.7314007935861,40.8347438957407,66.1560657717147,50.4526280455179
Bronx,BX11,11,2017,May,13.5089072879851,33.3865780204566,53.9403434788404,41.1935849369478
Bronx,BX12,11,2017,May,15.5454058699957,32.9369145969819,71.0238670868580,47.4036118120777
Manhattan,MN01,11,2017,May,25.7169900773869,42.7972598830790,72.5936414250480,49.9735221289741
Manhattan,MN02,11,2017,May,24.3229779526366,36.7758537722373,80.9025025130975,47.4034664892675
Manhattan,MN03,11,2017,May,14.0888872229627,42.8663725111517,45.2163164271985,43.8926489147482
Manhattan,MN04,11,2017,May,22.0111686275706,31.9047494206370,81.0384630708610,43.7382807429583
Manhattan,MN05,11,2017,May,18.5357136368510,29.3302608660469,60.4789682499818,36.8322218841295
Manhattan,MN06,11,2017,May,21.7093151274184,32.5374124043558,74.0798042151225,42.5426238605146
Manhattan,MN07,11,2017,May,25.7812134131425,39.7883358449591,80.7050861969799,49.6428656764536
Manhattan,MN08,11,2017,May,24.9546277936038,40.0662653127344,78.6480807313808,49.3584414441530
Manhattan,MN09,11,2017,May,18.4082209876293,57.7790694048714,49.7261647188299,54.2621743831388
Manhattan,MN10,11,2017,May,14.2019016515460,38.9389160392549,56.9674442382570,46.8124031279743
Manhattan,MN11,11,2017,May,11.4663165049931,40.9359619311839,31.8699871575158,36.9766351054321
Manhattan,MN12,11,2017,May,15.7793234874487,45.2106235840445,58.9117339938224,51.1942243928158
Queens East,QE07,11,2017,May,17.2513859479282,46.8195596434078,62.0530998342274,52.6057672301965
Queens East,QE08,11,2017,May,15.3294055234856,28.9870423954743,51.7568850122287,35.7161683584844
Queens East,QE10,11,2017,May,20.1696274752848,43.2395562294864,88.7961066185484,59.4378931954837
Queens East,QE11,11,2017,May,25.4697059691185,60.9488716854356,86.1506806712902,69.9097651380616
Queens East,QE12,11,2017,May,13.6271900235499,35.9774949516351,65.6125711700643,49.5826539785627
Queens East,QE13,11,2017,May,16.5669614416672,37.9748548507740,90.2698367960337,56.5691455059209
Queens East,QE14,11,2017,May,11.3503035075348,30.2195161109085,41.7816865290318,34.6112147807558
Queens West,QW01,11,2017,May,18.9678621286059,49.5688566867866,71.3443827179929,57.8399290934496
Queens West,QW02,11,2017,May,19.0834026248760,51.1081640697837,69.7586825913790,58.1922542034896
Queens West,QW03,11,2017,May,14.2553052108676,32.4568018239184,61.4506242839427,43.4696244105748
Queens West,QW04,11,2017,May,14.3362266474054,33.7269879365717,60.0263998949982,43.7163833821316
Queens West,QW05,11,2017,May,24.4908488190025,46.7557565817862,85.5369213302880,61.4861388095176
Queens West,QW06,11,2017,May,20.1532963052556,29.6393250616318,72.8507499494849,40.0465121416219
Queens West,QW09,11,2017,May,18.2087910268088,40.1077061245565,75.3031284290226,53.4761035559729
Staten Island,SI01,11,2017,May,19.4151007641873,44.5833362160659,83.0550115182132,58.2625361306460
Staten Island,SI02,11,2017,May,18.6338246648646,50.5165866245665,81.4517643338857,61.5160681120602
Staten Island,SI03,11,2017,May,19.3209436639054,51.8015502112405,88.0920305137033,64.7051924663468
Brooklyn North,BKN01,5,2017,November,14.9118274202536,53.0254649496646,44.1317038179773,48.9890404727869
Brooklyn North,BKN02,5,2017,November,19.1908002685872,33.9780908471941,57.0546934908675,40.3309449325975
Brooklyn North,BKN03,5,2017,November,12.0777632359091,39.4821974801166,41.1878553195467,40.2563085620665
Brooklyn North,BKN04,5,2017,November,13.9840333980924,38.2266587640909,56.6984981911420,46.6100843691093
Brooklyn North,BKN05,5,2017,November,10.2876453697959,28.5131840766869,39.9316199357301,33.6954296201262
Brooklyn North,BKN08,5,2017,November,16.4135463217660,51.6080218655132,53.4245617684330,52.4324566596125
Brooklyn North,BKN09,5,2017,November,13.1308787510471,32.0458476516530,48.5881058620924,37.6899737508702
Brooklyn North,BKN16,5,2017,November,8.6052482320216,24.8029716377490,31.8586260862145,28.0051732591427
Brooklyn North,BKN17,5,2017,November,14.4918250791481,29.1216194635804,66.5962052344696,41.9077388020725
Brooklyn South,BKS06,5,2017,November,31.3308637587640,47.3516670462229,85.8501959860277,57.9500874737771
Brooklyn South,BKS07,5,2017,November,22.9059310662016,56.0235772733528,77.8411602210348,63.4676147058683
Brooklyn South,BKS10,5,2017,November,26.7388497506449,58.2034951189023,86.3523894001131,67.8077406128111
Brooklyn South,BKS11,5,2017,November,19.9390269887416,46.9543697583671,72.6534466728510,55.7227512510035
Brooklyn South,BKS12,5,2017,November,15.1701671912343,56.7756948820192,41.5919531780478,49.8845690965359
Brooklyn South,BKS13,5,2017,November,13.8689545835281,40.6366494572776,51.4829823307788,45.3667198405097
Brooklyn South,BKS14,5,2017,November,14.8578997116237,34.5572284550456,55.4446707998536,41.1733120351523
Brooklyn South,BKS15,5,2017,November,18.3623315496094,49.7930555908098,67.7215437002749,55.9101555883348
Brooklyn South,BKS18,5,2017,November,16.8951822012555,35.7871382235916,66.5624209359324,45.4725709769464
Bronx,BX01,5,2017,November,6.3633150853191,17.9254051860281,24.7683295942672,20.9095948154267
Bronx,BX02,5,2017,November,12.4045052749644,32.2328443386249,51.7877255758000,40.7607003122841
Bronx,BX03,5,2017,November,8.4674233346763,23.3917830665538,33.5542237335204,27.8236090284520
Bronx,BX04,5,2017,November,10.6750769439224,27.1242046081090,45.3624305774105,35.0778690868057
Bronx,BX05,5,2017,November,11.6173343684020,27.3733721261592,52.1400579714595,38.1740886977366
Bronx,BX06,5,2017,November,13.7526509495948,32.7892098763836,44.0328159010048,37.6925305173832
Bronx,BX07,5,2017,November,13.8132059840552,33.0679140925984,61.0128047248070,45.2546412642311
Bronx,BX08,5,2017,November,21.1712837085318,44.8338783566058,81.5706052689952,56.4702123653190
Bronx,BX09,5,2017,November,9.5072559654744,25.5238752999671,38.2801404618018,31.3132933167520
Bronx,BX10,5,2017,November,19.1437741396348,42.8227207343513,72.9942975152197,53.1170941987896
Bronx,BX11,5,2017,November,14.5987830506509,33.2338962775461,63.8189156738520,43.6693340529531
Bronx,BX12,5,2017,November,17.5613215745361,34.9893788189041,82.2411208197918,51.1114092495731
Manhattan,MN01,5,2017,November,27.8998675325677,45.7172121681500,76.4638856541333,52.7727579977489
Manhattan,MN02,5,2017,November,25.9821715021287,39.0268915808860,84.2851996487867,49.4124725410100
Manhattan,MN03,5,2017,November,13.9254740163548,42.7460930762638,42.2506751098751,42.5300420037524
Manhattan,MN04,5,2017,November,22.6250361234885,33.3768607290145,79.1907242136186,43.8899269179136
Manhattan,MN05,5,2017,November,19.8550614628973,31.2219275530992,63.0102303648716,38.5164996776535
Manhattan,MN06,5,2017,November,23.1634018375284,35.1528360887202,76.6896890082011,44.6844418256565
Manhattan,MN07,5,2017,November,27.7112182811428,43.0048574186990,83.5886770301847,52.3177672962358
Manhattan,MN08,5,2017,November,26.9697361862650,43.6370737120070,80.7702079376654,52.1581428431186
Manhattan,MN09,5,2017,November,17.8025888834467,55.8077983311211,47.8315633269460,52.3293735581620
Manhattan,MN10,5,2017,November,14.5034449039683,40.3364928477004,54.8656114455424,46.6726208621760
Manhattan,MN11,5,2017,November,11.9438231609871,41.8223502770574,32.0490130144208,37.5602117579384
Manhattan,MN12,5,2017,November,15.8189450806045,44.9584483138247,57.5808639159452,50.4630658560636
Queens East,QE07,5,2017,November,21.8268669368727,49.6683828281494,68.8402243830170,56.2097080760891
Queens East,QE08,5,2017,November,18.8757703030785,30.3276097583691,50.3127253077991,35.8293954815923
Queens East,QE10,5,2017,November,23.8653270506417,39.3130954048718,81.2151595924063,52.5002894497987
Queens East,QE11,5,2017,November,28.0716370567874,53.2030610225202,77.8223195457332,60.9511026926108
Queens East,QE12,5,2017,November,17.3646010107045,35.8242499409789,71.6550491939837,50.0544412390696
Queens East,QE13,5,2017,November,19.5663904081129,36.1839411175213,83.5253110769063,51.0829644499519
Queens East,QE14,5,2017,November,12.4050488603902,34.2456768142721,44.7904487375370,37.8434940932233
Queens West,QW01,5,2017,November,20.5563201433565,50.5544544393621,83.3239605607775,61.7352268832125
Queens West,QW02,5,2017,November,20.5252625300447,53.9776049156864,79.0548765060521,62.5338299050304
